campus_id,uid,school,campus,address,province,city,round1_category,round2_status,current_gap,round1_reason,round2_reason,round2_blocked_attempted,round2_blocked_unlock,attempted_sources,last_reviewed
PROFILE429_1,4123010226,哈尔滨医科大学,大庆校区,黑龙江省大庆市高新区新阳路39号,黑龙江省,大庆市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,大庆高新区为功能区；新阳路在《大庆市市区城镇土地级别和基准地价的通知》与《大庆市声环境功能区划分》中同时出现在「萨尔图区、龙凤区」及「龙凤区」的边界描述中，属跨区边界道路，无法确定 39 号所处区属，且不得据此推断。学校与政府来源均未把该门牌与法定区同句写明。,https://www.daqing.gov.cn/search5/search/s（POST，siteCode=2306000030，orderBy=1&pageNum=0&checkHandle=1&conditionsPattern=1）检索「新阳路39号」(8条)、「新阳路」(7条)、「哈尔滨医科大学」(15条)、「哈医大」(13条)、「萨尔图区 哈医大」(2条)、「龙凤区 哈医大」(2条) — 无任何「门牌+法定区」同句；https://zsw.hmudq.edu.cn/ 招生网页脚「地址：黑龙江省大庆市高新区新阳路39号」（仅功能区）；http://www.daqing.gov.cn//daqing/2024d4q1/202502/c05_371047.shtml 基准地价通知（新阳路仅作萨尔图区/龙凤区边界道路）；http://www.daqing.gov.cn//daqing/c100546/201910/c05_80728.shtml 声环境功能区划分（新阳路仅作1类区围合边界）；http://www.daqing.gov.cn//daqing/c100343/202210/c05_87243.shtml 联合公寓批前公示（只「位于大庆高新区主体区，哈尔滨医科大学大庆分校校内」）；http://www.daqing.gov.cn//daqing/shizhengj,需要大庆市或萨尔图区/龙凤区政府、教育/卫健系统的原文，把「新阳路39号」或「哈尔滨医科大学大庆校区」与法定区同句写明（消防安全重点单位/双随机抽查名单、不动产登记公告、规划许可公示、属地高校名单），或哈尔滨医科大学校本部/省教育厅备案文件中该校区的法定区表述。,https://www.daqing.gov.cn/search5/search/s — POST 检索「新阳路39号」「新阳路」「哈尔滨医科大学」「哈医大」「萨尔图区 哈医大」「龙凤区 哈医大」; https://zsw.hmudq.edu.cn/ — 招生网页脚（仅功能区）; http://www.daqing.gov.cn//daqing/2024d4q1/202502/c05_371047.shtml — 基准地价通知（新阳路=边界道路）; http://www.daqing.gov.cn//daqing/c100546/201910/c05_80728.shtml — 声环境功能区划分; http://www.daqing.gov.cn//daqing/c100343/202210/c05_87243.shtml — 联合公寓批前公示（高新区主体区）; http://www.daqing.gov.cn//daqing/shizhengjianshe/202409/c05_356016.shtml — 秋菜点位表（辖区=高新区）,2026-09-12
PROFILE434_0,4142010490,武汉工程大学,流芳校区,湖北省武汉市东湖新技术开发区光谷一路206号,湖北省,武汉市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,土地划拨记录的「行政区」只到「武汉市本级」，政府与官方考点表一律用功能区「东湖新技术开发区」，唯一写出「江夏区光谷一路206号」的是自媒体账号，不能作为唯一依据。,1) 复查自然资源部土地市场网该校流芳校区划拨公示（行政区=武汉市本级）；2) 微信索引「武汉工程大学流芳校区 江夏区 光谷一路206号」→江夏区仅出现在自媒体「大光谷身边事」，官方/政府来源均为东湖新技术开发区；3) 头条搜索同义关键词→同上；4) 校方招生网/教务处页面仍为功能区写法；5) 江夏区政府门户相关文件复核，无该门牌。,需出现下列任一：(a) 江夏区人民政府的征地/划拨/规划/环保文件同句含「江夏区」+「光谷一路206号」；(b) 自然资源部该地块记录的「行政区」字段细化为江夏区；(c) 校方官网/章程把地址改写为含法定区的完整地址。,https://landchina.mnr.gov.cn/land/jggg/hbgd1/202510/t20251016_10022733.htm（流芳校区划拨，行政区=武汉市本级）; https://weixin.sogou.com/weixin?type=2&query=武汉工程大学流芳校区 江夏区 光谷一路206号（江夏区仅见自媒体「大光谷身边事」，其余为东湖新技术开发区）; https://so.toutiao.com/search?keyword=武汉工程大学流芳校区 江夏区（仅命中划拨公示、自媒体与省发改委批文）; https://zsb.wit.edu.cn/（仅东湖新技术开发区光谷一路206号）; https://jwc.wit.edu.cn/info/1015/7061.htm; http://www.jiangxia.gov.cn/xxgk_22343/zc/qtwj/xz_22354/202001/t20200103_515872.shtml,2026-09-12
PROFILE446_0,4123010220,东北石油大学,大庆校区,黑龙江省大庆市高新技术产业开发区学府街99号,黑龙江省,大庆市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,东北石油大学大庆校区的门牌（学府街99号）可被官方页面逐字确认，但全部官方文书写的是功能区「高新技术产业开发区（高新区）」。大庆市与萨尔图区两级政府站群检索可用的全部关键词下，唯一接近法定区的线索是萨尔图区卫健局把“东北石油大学校医院”列入本区医疗机构名单，属机构管辖信息、无地址，且属推断性质，按红线（功能区不翻译、禁止按道路/管辖推断）不足以写入 d。,①校官网与采购信息网页脚原文；②大庆市政府站 search5 六组关键词检索；③萨尔图区政府站 search5 七组关键词检索；④两份大庆市政府正式文件（考试交通提示、环东北石油大学创新创业生态圈方案）；⑤萨尔图区卫健局两年度公示与表彰通报；⑥Toutiao 与 Baidu 精确短语检索。全部未出现“萨尔图区＋学府街99号”同句文本。,需要以下任一新证据：①黑龙江省或大庆市教育考试机构发布的考点公示/考场通知中把“东北石油大学考点”地址写作“大庆市萨尔图区学府街99号”；②萨尔图区卫生健康局对“东北石油大学校医院”的医疗机构执业登记/校验公示页，写明机构地址为萨尔图区学府街99号；③大庆市自然资源局或萨尔图区政府的规划/土地/环评公示把学府街99号地块与萨尔图区同句写明。,http://cgxxw.nepu.edu.cn/ (东北石油大学采购信息网，页脚“地址：黑龙江省大庆市高新技术产业开发区学府街99号”); https://www.nepu.edu.cn/ (学校官网，同功能区式地址); 大庆市政府站 search5 siteCode=2306000030 检索 “学府街99号” → 仅《2024年全国会计专业初级考试大庆考区考试交通提示》“地址为高新技术产业开发区学府街99号（东北石油大学1号门）”; 大庆市政府站 search5 检索 “东北石油大学 萨尔图”(12条)、“东北石油大学医院”(144条)、“学府街 99 号 医疗”、“东北石油大学 医务室”; 萨尔图区政府站 https://www.saertu.gov.cn search5 siteCode=2306020010 检索 “学府街99号”(3条)、“东北石油大学”(18条)、“学府街”、“医疗机构 公示”(113条)、“执业登记”、“医疗机构校验”、“东北石油大学医院”(36条); 萨尔图区卫生健康局《关于表彰优秀护士的通报》列“东北石油大学校医院 韩旭”（无地址）,2026-09-12
PROFILE446_1,4123010220,东北石油大学,秦皇岛校区,河北省秦皇岛市河北大街西段550号,河北省,秦皇岛市,E 无权威来源,HARD-BLOCKED,yes,no_authoritative_source,复核通过但未过机器门禁: 来源是搜索引擎/聚合站结果页 'weixin.sogou.com'，不是可复核的原始来源,,,https://www.nepuqhd.net/ 全站 BFS 约150页：页脚恒为「地址：河北省秦皇岛市河北大街西段550号」，全站无法定区名; https://www.nepuqhd.net/info/1281/21801.htm（2026年本科招生章程：秦皇岛校区地址，无区名）; https://weixin.sogou.com/weixin?type=2&query=河北大街西段550号（命中「岛上东油人nepuqhd」2021年春季招聘会邀请函，同句含海港区+550号；「东油建筑工程系分团委」捐款倡议书同句含海港区+550号）; http://www.qhdhgq.gov.cn/search.aspx?keyword=东北石油大学（海港区政府检索7条，含区长拜访该校区一文）; http://www.qinhuangdao.gov.cn/index/search/index.html?keywords=东北石油大学秦皇岛校区（市政府检索23条，无带区名地址）; http://search.ccgp.gov.cn/bxsearch 全文检索「河北大街西段550号」0 条（本机 IP 被限流）,2026-09-12
PROFILE448_1,4142010522,武汉体育学院,武当山校区,湖北省十堰市武当山旅游经济特区,湖北省,十堰市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,武当山旅游经济特区是功能区（法定属丹江口市），记录地址无路名无门牌，仅能走名称挂钩，但检索不到任何把「武当山校区」与「丹江口市」写在同一句的官方或政府来源；现有一切来源要么只写功能区「十堰市武当山旅游经济特区」，要么写的是另一个名称「武当山国际武术学院」，均不满足挂钩条件。,1) 微信索引「武汉体育学院武当山国际武术学院 丹江口市」→0 结果；2) 头条搜索「武汉体育学院武当山校区 丹江口市」→ 仅 m.gaokao.cn 招生章程与百科，百科仍写「武当山校区:湖北省十堰市武当山旅游经济特区」；3) 武汉体育学院官网/招生网/研究生院站内检索→仅本部地址；4) 十堰市人民政府高教专题页→仅地理描述；5) 自然资源部土地市场网划拨供地检索关键词「武当山/丹江口市」→0 命中。,需出现下列任一：(a) 丹江口市人民政府/十堰市教育局/湖北省教育厅页面同句写「武汉体育学院武当山校区（武当山国际武术学院）」与「丹江口市」；(b) 该校区划拨供地或不动产记录的「行政区」字段为「丹江口市」；(c) 武汉体育学院官网校区分栏给出武当山校区的完整地址（含区）。,https://weixin.sogou.com/weixin?type=2&query=武汉体育学院武当山国际武术学院 丹江口市（0 命中）; https://so.toutiao.com/search?keyword=武汉体育学院武当山校区 丹江口市（仅百科/掌上高考，均为「十堰市武当山旅游经济特区」）; https://www.whsu.edu.cn/（仅本部地址）; https://zs.whsu.edu.cn/ 与 https://yjsy.whsu.edu.cn/; http://www.shiyan.gov.cn/xxgk/xxgk_fdgk/xxgk_zdmsxx/jy/gdjyxx/202211/t20221107_4125758.shtml（仅地理描述）; https://landchina.mnr.gov.cn 划拨供地检索（武当山/丹江口市 0 命中）,2026-09-12
PROFILE458_2,4141010462,郑州轻工业大学,科学校区,河南省郑州市高新技术产业开发区科学大道136号,河南省,郑州市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,郑州轻工业大学官网页脚与政府采购（中国政府采购网成交公告）可读页面均只写「郑州市高新区（高新技术开发区）科学大道136号」，无任何法定区名；郑州高新区站群检索「科学大道136号」「郑州轻工业大学」「轻工业大学 科学大道」只返回该校与高新区的其他事务（提案答复、校地签约、新校区新闻、高新区道路施工），无「中原区/荥阳市＋科学大道136号」同现的官方原文。,逐条尝试：郑州高新区政府站搜索（郑州轻工业大学、科学大道136号、轻工业大学+科学大道）；郑州市政府站搜索（科学大道136号）；高新区政协提案答复页；高新区媒体转载（新校区新闻）；政府采购成交公告（采购人地址）；学校官网页脚。均无「中原区/荥阳市＋科学大道136号」同现原文。,需要出现「中原区（或荥阳市）＋科学大道136号」的政府/官方原文：例如郑州市自然资源和规划局或中原区/荥阳市对该校科学校区地块的规划许可、土地出让/不动产登记公告，或该校事业单位法人登记住所中同时列出法定区与该校址门牌。,https://www.zzgx.gov.cn/search.jspx?q=郑州轻工业大学 / 科学大道136号 / 轻工业大学 科学大道; https://www.zhengzhou.gov.cn/search.jspx?q=科学大道136号; https://public.zzgx.gov.cn/D1102X/3905834.jhtml（提案：郑州轻工业大学科学校区（高新区），无门牌无区名）; https://www.zzgx.gov.cn/mtgz/9567827.jhtml（轻工业大学将在高新区再建新校区，无现有校区法定区）; http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202608/t20260824_27193943.htm 、/202608/t20260811_27111227.htm（采购人地址=郑州市高新区科学大道136号）; https://www.zzuli.edu.cn/（页脚仅「郑州市高新区科学大道136号」）,2026-09-12
PROFILE462_1,4141010466,河南农业大学,龙子湖校区,河南省郑州市郑东新区平安大道218号,河南省,郑州市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,学校官网在同一页脚对文化路校区写金水区、对龙子湖校区只写郑东新区，明确不作同区处理；无任何来源把「平安大道218号」与金水区同写。,①学校官网页脚（逐字对照两校区）；②政府采购网公告；③toutiao 4 组「金水区/平安大道/龙子湖」检索；④郑东新区与金水区政府站内搜索未取得可读结果。,需要郑州市金水区政府或郑东新区管委会/自然资源部门把「平安大道218号」列入金水区的原文（如学区划分、道路命名公示、土地出让公示），或该校在事业单位登记/不动产权属中的法定区表述。,https://www.henau.edu.cn/ — 页脚逐字「龙子湖校区：中国·河南· 郑州市郑东新区平安大道218号 邮编：450046 文化路校区：中国·河南·郑州市金水区农业路63号 邮编：450002」（同一页对两校区处理不同）; http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202608/t20260826_27205221.htm — 「郑州市郑东新区平安大道218号」（无法定区）; so.toutiao.com 查询式：「金水区平安大道218号」「位于金水区 平安大道」「河南农业大学 龙子湖校区 金水区 龙子湖街道」「龙子湖街道 金水区 郑东新区」; 商业推广文（非政府来源，仅线索）：「律所位于郑州市金水区平安大道永和龙子湖中央广场B座1801」——门牌/建筑均不同,2026-09-12
PROFILE463_0,4141010460,河南理工大学,南校区,河南省焦作市高新区世纪路2001号,河南省,焦作市,B 来源抓取失败,HARD-BLOCKED,yes,source_inaccessible,焦作高新技术产业开发区（高新区）为功能区；河南省教育厅公开的中标公告原文为「地址：河南省焦作市世纪路2001号」，无法定区名。门牌号虽与记录一致，但来源不写区，无法据以确定法定区。,http://jyt.henan.gov.cn/2020/01-20/1697693.html（河南理工大学测绘时空大数据专业处理平台-中标公告）；河南省统一检索 https://searchapi.henan.gov.cn/open/api/external?keywords=世纪路2001号&siteId=4500000003、keywords=河南理工大学；河南省政府采购网 http://ccgp-henan.gov.cn/henan/search?q=河南理工大学&ctk=…（正文「河南省焦作市世纪路2001号」）；焦作市统一检索 API（关键词无关返回，ES 失效）。,焦作市政府、自然资源和规划局或民政部门页面把「世纪路2001号」与「山阳区（或其他法定区）」同句写出。,http://jyt.henan.gov.cn/2020/01-20/1697693.html; https://searchapi.henan.gov.cn/open/api/external?keywords=世纪路2001号&siteId=4500000003; http://ccgp-henan.gov.cn/henan/search?q=河南理工大学,2026-09-12
PROFILE464_1,4141010078,华北水利水电大学,龙子湖校区,河南省郑州市郑东新区金水东路136号,河南省,郑州市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,功能区「郑东新区」无法定县级区桥接证据：所有可及的校方与政府采购原文均只写到路名+门牌「金水东路136号」，缺少法定区名；郑州市、金水区、郑东新区三级政府网站的全文检索均为 JS/XHR 实现，未能取得可用结果。,1) 校方原始页：https://www.ncwu.edu.cn/ 页脚逐字「龙子湖校区 地址：河南省郑州市金水东路136号 邮编：450046」，无法定区；子站点 https://lib.ncwu.edu.cn/ 、https://www2.ncwu.edu.cn/jianzhu/ 、https://www2.ncwu.edu.cn/cge/ 、https://www2.ncwu.edu.cn/shuili/ 、https://weihouqin.ncwu.edu.cn/ 逐一抓取页脚，均无「金水区」。2) 上一轮：http://search.ccgp.gov.cn/bxsearch?kw=华北水利水电大学 命中 20 条，采购人地址仅「郑州市金水东路136号」「郑州市龙子湖高校园区金水东路136号」；本轮重试 ccgp 被限流（频繁访问）。3) 政府全文检索：https://www.zhengzhou.gov.cn/search.jspx?q=华北水利水电大学 与 ?q=金水东路136号 、https://www.jinshui.gov.cn/search.jspx?q=…&areaCode=410105000000 、https://www.zhengdong.gov.cn/search.jspx?q=华北水利水电大学 全部返回「请输入搜索关键字！」，为前端 JS/XHR 检,需要一份政府（郑州市人民政府/金水区人民政府/郑东新区管委会/河南省教育厅）或校方原始文本的公开发布物，在同一句里同时写出「华北水利水电大学（龙子湖校区）」+法定区名（金水区/管城回族区/中牟县）+「金水东路136号」。可行来源举例：郑州市或金水区政府的规划许可/土地供应/环评/消防验收公示、河南省政府采购网或河南公共资源交易平台公告中「采购人地址」含区名的条目、郑州市或金水区政府发布的考试考点/疫情防控/街道辖区单位名单正文。,https://www.ncwu.edu.cn/ → 页脚逐字『龙子湖校区 地址：河南省郑州市金水东路136号 邮编：450046』（无法定区）; https://lib.ncwu.edu.cn/ 、https://www2.ncwu.edu.cn/jianzhu/ 、https://www2.ncwu.edu.cn/cge/ 、https://www2.ncwu.edu.cn/shuili/ 、https://weihouqin.ncwu.edu.cn/ → 页脚均为『河南省郑州市金水东路136号』，无区名; http://search.ccgp.gov.cn/bxsearch?kw=华北水利水电大学 → 采购人地址『郑州市金水东路136号』『郑州市龙子湖高校园区金水东路136号』；本轮重试返回『频繁访问』限流; https://www.zhengzhou.gov.cn/search.jspx?q=华北水利水电大学 / ?q=金水东路136号 → 『请输入搜索关键字！』，检索为JS，无结果; https://www.jinshui.gov.cn/search.jspx?q=华北水利水电大学&areaCode=410105000000 → 同上，无结果; https://www.zhengdong.gov.cn/search.jspx?q=华北水利水电大学 → 同上，无结果,2026-09-12
PROFILE466_1,4141010463,河南工业大学,莲花街校区,河南省郑州市国家高新技术开发区莲花街100号,河南省,郑州市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,学校官网与政府采购网对「莲花街100号」一概只写高新区；学校用「中原区」的那条属嵩山南路140号（另一校区）。高新区管委会官网概况页也不出现「中原区」。,①学校官网页脚（逐字）；②政府采购网公告；③校学科建设办公室页（对照另一校区）；④郑州高新区管委会走进高新/基本概况/历史沿革/城市规划全文；⑤toutiao 4 组「中原区+莲花街」检索；⑥ccgp 站内检索（限流）。,需要把「莲花街100号」（或该门牌所在的沟赵/石佛片区）与「中原区」同写的政府原文，如郑州市中原区政府或自然资源和规划局对该宗地的公示、事业单位登记住所，或法院文书中的「住所地：郑州市中原区莲花街100号」。,https://www.haut.edu.cn/ — 页脚逐字「地 址：郑州市高新区莲花街100号 邮 编：450001」（无法定区）; http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202608/t20260806_27084890.htm 与 http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202609/t20260909_27296973.htm — 「郑州市高新区莲花街100号」「郑州市高新技术开发区莲花街100号」（无法定区）; https://xkjs.haut.edu.cn/（经检索）—「学科建设办公室地址：中国.郑州.中原区嵩山南路140号」——系嵩山路校区，非本条; so.toutiao.com 查询式：「中原区莲花街100号」「位于中原区 莲花街」「郑州高新区 莲花街 中原区 人民政府」「郑州高新区 石佛 沟赵 中原区 行政区划」; https://www.zzgx.gov.cn/zjgx/index.jhtml 及 /jbgk.jhtml /lsyg.jhtml /csgh.jhtml — 郑州高新区管委会「基本概况/历史沿革/城市规划」全文均未出现「中原区」，仅「地处郑州市西北区域」,2026-09-12
PROFILE469_0,4141011834,黄河科技学院,南校区,河南省郑州市紫荆山南路666号,河南省,郑州市,E 无权威来源,RESOLVED,no,no_authoritative_source,官方一手文本（含学校章程）均无区名；三级政府门户检索不可用或为 JS 渲染；唯一含区名来源为第三方，按规则只能作线索。,①学校官网首页与信息公开网（含《黄河科技学院章程》全文）逐字核读；②学校信息公开网入口与站内链接扫描；③河南省人民政府门户 /search/?q= 探测；④郑州市、管城回族区政府门户可达性与检索接口探测（guancheng.gov.cn 301、JEECMS 检索失效）；⑤两次今日头条检索，确认含区名者均为第三方。,需要以下任一新证据：①郑州市自然资源和规划局（或管城回族区自然资源分局）对黄河科技学院南校区宗地的建设用地／工程规划许可公示，用地位置写到「管城回族区紫荆山南路666号」；②管城回族区政府或区教育局文件、辖区高校名录把该校南校区与法定区同句写出；③《黄河科技学院章程》经河南省教育厅核准的版本或信息公开网后续版本中出现校区法定区名。,https://www.hhstu.edu.cn/ 官网首页页脚 →「郑州市紫荆山南路666号(南校区)」，无区名（WebFetch 复核一致）; http://xxgk.hhstu.edu.cn/info/1008/1163.htm 《黄河科技学院章程》第三条 →「学校本部设在河南省郑州市，注册地址为航海中路94号，设有航海中路校区、紫荆山南路校区、济源校区」，无区名; http://xxgk.hhstu.edu.cn/ 信息公开网（信息公开网地址栏亦只写「郑州市紫荆山南路666号（黄河科技学院南校区）」）; https://www.henan.gov.cn/search/?q=紫荆山南路666号 → 200 但为「智能检索」JS 页面，无服务端结果; https://www.guancheng.gov.cn/ 管城回族区政府门户 → 301／JEECMS 检索失效；https://www.zhengzhou.gov.cn 同平台同问题; https://so.toutiao.com/search?keyword=紫荆山南路666号 →「管城回族区」仅见于太平洋汽车网等第三方，属线索级,2026-09-13
PROFILE480_0,4162010742,西北民族大学,西北新村校区,甘肃省兰州市西北新村1号,甘肃省,兰州市,E 无权威来源,RESOLVED,no,no_authoritative_source,official,,,https://www.xbmu.edu.cn/xxgk/xxzhang_c.htm,2026-09-12
PROFILE493_0,4141010480,许昌学院,八一路校区,河南省许昌市八一路88号,河南省,许昌市,E 无权威来源,RESOLVED,no,no_authoritative_source,official,,,https://zcglc.xcu.edu.cn/xxgg.htm 及 /xxgg/1..81.htm（全量1217条采购公告抓取后按「魏都区/建安区」筛选）; https://zcglc.xcu.edu.cn/info/1056/4669.htm; https://zcglc.xcu.edu.cn/info/1056/4678.htm,2026-09-12
PROFILE498_2,4162010735,甘肃中医药大学,和平校区,甘肃省兰州市和平开发区中医大道1号,甘肃省,兰州市,C 地址冲突,HARD-BLOCKED,yes,conflicting_address,校方同一条页脚要么给「榆中县」但路名写「岐黄路」，要么路名写「中医大道」但只有功能区「和平开发区」；两条均来自校方，却分别缺区/缺路名，无法在「地址级一致 + 法定区」两个条件下同时成立。,"1) https://www.gszy.edu.cn/ 与 https://www.gszy.edu.cn/reception/ → 页脚「和平校区：甘肃省兰州市榆中县和平镇岐黄路1号」（有区、路名不同）；2) https://www.gszy.edu.cn/reception/school/list/1.htm（上一轮）→ 页面无「中医大道」字样；3) 抓取 gszy 二级站点 https://zzb.gszy.edu.cn/ 、https://jxjy.gszy.edu.cn/index.html 、https://xxgk.gszy.edu.cn/ 、https://network.gszy.edu.cn/index.html 、https://yb.gszy.edu.cn/?list-1722.html 、https://lcyxy.gszy.edu.cn/ 、https://yxx.gszy.edu.cn/ 、https://hlxy.gszy.edu.cn/ 、https://jcyxy.gszy.edu.cn/ 、https://ggws.gszy.edu.cn/index.html → 均为 JS 空壳/无该页脚；4) toutiao 检索「""和平开发区中医大道1号""」「""中医大道1号"" 甘肃中医药大学」「榆中县和平开发区中医大道1号 兰州 榆中」→ 命中校方「和平",需要一条同时含「榆中县」与「中医大道1号」（或能证明「中医大道」为「岐黄路」当前/曾用名，且与和平校区同一门牌）的官方或政府来源，例如：榆中县政府或甘肃省教育厅文件中的校区地址、甘肃省公共资源交易/政府采购公告中该校采购人地址、或该校招生章程（zs.gszy.edu.cn 目前 DNS 解析失败，需可达版本）。,"https://www.gszy.edu.cn/reception/ → 页脚「和平校区：甘肃省兰州市榆中县和平镇岐黄路1号」（有区名、路名不符记录）; https://www.gszy.edu.cn/ → 同上页脚; https://www.gszy.edu.cn/reception/notice/detail/me202509161653053794513864963661.htm → 同样页脚，正文无「中医大道」; toutiao 检索「""和平开发区中医大道1号""」→ 命中某校方页脚「和平校区：甘肃省兰州市和平开发区中医大道1号」（无区名、无法核验 URL）; https://zzb.gszy.edu.cn/ 、https://jxjy.gszy.edu.cn/ 、https://xxgk.gszy.edu.cn/ 、https://network.gszy.edu.cn/ 等 gszy 子站 → 均无该页脚; 榆中县人民政府 https://www.lzyuzhong.gov.cn/ 检索 → 无该校地址",2026-09-12
PROFILE504_4,4146010589,海南大学,崖州湾科教园校区,三亚市崖州湾科技城规划一路,海南省,三亚市,A 上一轮独立复核未通过,HARD-BLOCKED,yes,独立复核要求降级人工复审（引文/地址挂钩未达 verified 门槛）,记录地址「三亚市崖州湾科技城规划一路」含路名规划一路（不得用 name 挂钩），须有来源把法定区「崖州区」与「规划一路」写到一起（同一引文/表格）。实际结果：海南大学崖州校区官网（yz.hainanu.edu.cn）页脚给出「海南大学崖州校区管理委员会 地址：海南省三亚市崖州区」——含 d=崖州区但完全没有「规划一路」，且记录地址本身有路名，name 挂钩不适用；找不到任何官方/政府来源把「崖州区」与「规划一路」绑定，也找不到「崖州湾科技城规划一路」这一路的政府/官方出处。,1) 抓取 https://yz.hainanu.edu.cn/ 首页及页脚，逐字只有「地址：海南省三亚市崖州区」，MISS[规划]。2) 头条搜索「海南大学 崖州湾科教园 规划一路 三亚市崖州区」「崖州湾科技城 规划一路 海南大学」均无命中。3) 尝试海南大学采购/招标类页面检索「崖州湾科教园 规划一路 招标 公告」，返回的 hainanu 子域仅为 hd/www 首页与无关站点（hainan.ecnu.edu.cn 为华东师大海口校区，非本校）。,需要海南大学崖州校区（管委会）正式公告/采购文件、三亚市崖州区人民政府或三亚崖州湾科技城管理局的规划/道路命名文件，在同一句中写出「崖州区……规划一路」（或「规划一路」配崖州区地名），或写出「海南大学崖州湾科教园位于崖州区规划一路」。仅有「崖州区」而缺路名，或仅有路名而缺法定区，都不满足本记录的门牌/路名挂钩要求。,https://yz.hainanu.edu.cn/ (崖州校区官网页脚，仅崖州区无路名); toutiao search: 海南大学 崖州湾科教园 规划一路 三亚市崖州区 / 崖州湾科技城 规划一路 海南大学 / 海南大学崖州湾科教园 规划一路 招标 公告; 海南大学主站 hainanu.edu.cn / 采购招标子站（未取到含规划一路的页面）,2026-09-12
PROFILE507_4,4137010426,青岛科技大学,中德校区,山东省青岛市西海岸新区团结路3698号,山东省,青岛市,D 功能区/大学城无法定区佐证,RESOLVED,no,functional_zone_only,official,,,http://qdlx.qust.edu.cn/ 站内 CMS 检索（ss.jsp?wbtreeid=1001&newskeycode2=<base64>「团结路3698号」）→ http://qdlx.qust.edu.cn/info/1092/1143.htm 原文命中; http://zs.qust.edu.cn/ 页脚跟（仅「山东省青岛市西海岸新区团结路3698号」，无区名，作对照）; https://sbc.qust.edu.cn/ 采购/验收公告列表检索（无「黄岛区/团结路3698号」）; WebFetch sogou 检索「青岛科技大学 中德校区 黄岛区 团结路3698号」,2026-09-12
PROFILE508_1,4115010128,内蒙古工业大学,康巴什校区,内蒙古鄂尔多斯市高新技术产业开发区,内蒙古自治区,鄂尔多斯市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,不存在任何可核验原文在同一句中同时包含本 campus 名「康巴什校区」与法定区名「康巴什区」；政务侧虽有强指向（康巴什区以「内蒙古工业大学新能源学院」为辖区主体），但该称谓不是本条 campus 名的同义形式，属实体名→校区的两跳推断，红线禁止。,校方 https://www.imut.edu.cn/ 、https://zs.imut.edu.cn/ 、https://ndxy.imut.edu.cn/ 同源全站爬取（「康巴什区」0 命中；能动学院页脚地址反而是「呼和浩特市新城区爱民街49号金川校区」）；康巴什区政府站 http://www.kbs.gov.cn/was40/search?channelid=10982&searchword=内蒙古工业大学 （12 条，已逐条抓取 2026 重点项目表、2026-08-18 市场监管局食堂验收、2024-08-02 清欠办三篇）、…searchword=康巴什校区 （「抱歉，没有找到和您的查询相匹配的结果。」）；http://www.ordos.gov.cn/ 与 http://gxq.ordos.gov.cn/ 同源爬取 0 命中；https://so.toutiao.com/search?keyword=内蒙古工业大学康巴什校区 位于 康巴什区 命中的「康巴什校区」全部来自鄂尔多斯应用技术学院（oit.edu.cn），非本条记录学校。,需要出现同句含「内蒙古工业大学康巴什校区」（或校方明确等同的校区称谓）与「康巴什区」的原文，例如：内蒙古工业大学官网校区介绍/新闻、康巴什区政府或鄂尔多斯市政府关于该校区的选址批复、开学公告、属地管理或新闻报道。,https://www.imut.edu.cn/; https://zs.imut.edu.cn/; https://ndxy.imut.edu.cn/; http://www.kbs.gov.cn/was40/search?channelid=10982&searchword=内蒙古工业大学; http://www.kbs.gov.cn/was40/search?channelid=10982&searchword=康巴什校区; http://www.ordos.gov.cn/,2026-09-12
