campus_id,uid,school,campus,address,province,city,status,failure_reason,failure_reason_detail,attempted_sources,last_reviewed
PROFILE154_1,4132010305,盐城工学院,建军东路校区,江苏省盐城市建军东路211号,江苏省,盐城市,RESOLVED,—,第二轮已取得可采来源,https://www.ycit.edu.cn/index.htm 页脚 (建军东路校区：江苏省盐城市建军东路211号，无区); https://mse.ycit.edu.cn/ (地址：江苏省盐城市建军东路211号 盐城工学院建军东路校区知达楼，无区); https://zbxx.ycit.edu.cn/ 与 /info/1003/24241.htm 建军东路校区招标公告 (无区); 头条检索「亭湖区 建军东路211号」「盐城市亭湖区建军东路211号」无官方命中,2026-09-13
PROFILE1682_0,4121012063,盘锦职业技术学院,办学地点（档案未命名）,辽宁省盘锦市辽滨沿海经济技术开发区正邦路999号,辽宁省,盘锦市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,[分类:功能区无法律归属证据] 记录地址「辽滨沿海经济技术开发区正邦路999号」（学校官网与市教育局名录均写作「辽东湾新区正邦路999号」）中的「辽滨沿海经济技术开发区/辽东湾新区」均为功能区，非法定县级行政区。盘锦市政府门户站内检索「正邦路」的全部命中（闲置土地处置公示、企业地址公告等）一律把行政区标注为「辽东湾新区」，盘锦市自然资源局更把「辽东湾新区闲置土地处置公示」与「大洼区闲置土地处置公示」并列分列，说明其公开口径不将该区域并入法定区；无任何政府来源把「正邦路999号」与 allowed_districts（大洼区等）并列，按红线禁止功能区→法定区推断，故不可解。,"https://zs.pjzy.net.cn/（已打开：辽宁省盘锦市辽东湾新区正邦路999号）; http://ldwxq.panjin.gov.cn/（辽东湾新区管委会，仅功能区名）; so.toutiao.com/search?keyword=""正邦路999号"" 盘锦职业技术学院（无含大洼区的官方页）",2026-09-12
PROFILE2309_0,4113014158,石家庄人民医学高等专科学校,南校区,石家庄市红旗大街汇丰路18号,河北省,石家庄市,HARD-BLOCKED,B 来源抓取失败,学校官网三个变体（www.sjzrmyz.com / sjzrmyz.com / 其它猜测域名）均 ECONNREFUSED(000)；gaokao.chsi.com.cn、www.chsi.com.cn 全部返回 HTTP 412 瑞数 JS 挑战；河北省教育考试院站内检索 (/hbksy/search/result) 未按 Query 过滤、恒返回通用列表；石家庄市教育局检索无结果。任何可获得来源都未写「桥西区+红旗大街/汇丰路」。,http://www.sjzrmyz.com/ 、https://www.sjzrmyz.com/ 、/xygk/ → 全部 000（拒绝连接）; 阳光高考院校库（gaokao.chsi.com.cn，经搜索摘要）：详细地址「河北省石家庄市红旗南大街汇丰西路18号」，无法定区; toutiao/sogou 搜索「…汇丰路18号 桥西区」→ 腾讯地图 POI「河北省石家庄市桥西区汇丰路18号」、大学生必备网「南校区(河北省石家庄市桥西区红旗南大街汇丰西路18号)」（均第三方）,2026-09-12
PROFILE3332_1,4113012783,石家庄城市经济职业学院,东校区,河北省石家庄市经济技术开发区（东区）鼎盛街3号,河北省,石家庄市,HARD-BLOCKED,C 地址冲突,记录路名「鼎盛街」无任何官方/政府来源，且校方自述地址为另一路名（渠北路88号）且不带法定区；功能区名不得换算为法定区。,https://www.sjzcsjjxy.com/ — 官网首页页脚：东校区「渠北路88号」、岗上校区「岗上镇文明路12号」，均无法定区; https://www.sjzcsjjxy.com/html/csxxgk/ — 信息公开页，地址同上; https://www.sjzcsjjxy.com/html/zsjyzszc/4555.html — 2026年高职单招简章，「东校区地址：河北省石家庄市经济技术开发区（东区）渠北路88号」; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=石家庄城市经济职业学院 — 中国政府采购网全文检索 0 条; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=鼎盛街 — 全文检索 0 条,2026-09-12
PROFILE628_1,4113010102,石家庄学院,北校区,河北省石家庄市高新技术产业开发区长江大道6号,河北省,石家庄市,HARD-BLOCKED,E 无权威来源,记录地址「长江大道6号」本身缺校方印证，且唯一带该路名的是功能区名「高新区（高新技术产业开发区）」；功能区→法定区的翻译被红线禁止，故无经得起核验的法定区。,https://www.sjzc.edu.cn/ — 官网首页页脚仅「高新技术开发区珠峰大街288号」，活动条目出现「南校区」「北校区」但无地址; https://www.sjzc.edu.cn/columns/bb227ffe-5d7a-41ba-8f4c-824653db4d22/index.html — 学校简介（数据截至2026年6月），只说南北两个校区，地址同上; https://www.sjzc.edu.cn/xsc/columns/b359204b-2050-42e2-a467-c6b6a12f408f/index.html — 招生栏目，页脚地址同上; https://www.sjzc.edu.cn/xsc/columns/c2d14103-.../202605/28/2d3e45e1-....html 与 2025 版章程页 — 正文未渲染，仅有页脚地址; http://gzc.sjzc.edu.cn/columns/db6ae6ad-.../index.html — 招投标栏目 80 条，全页无「北校区」「长江大道」; http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202608/t20260831_27238032.htm — 北校区化学实验楼门窗更新磋商公告，采购人地址仍为珠峰大街288号，无项目地点; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=长江大道 — 全文检索 260 条，河北相关只有「石家庄市高新技术开发区长江大道89号」（联通公司），与本校无关; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=石家庄学院 — 全文检索 18 条，含北校区项目，但地址均为珠峰大街288号,2026-09-12
PROFILE728_1,4113013403,石家庄科技信息职业学院,灵寿校区,石家庄灵寿经济开发区人民东路,河北省,石家庄市,RESOLVED,—,第二轮已取得可采来源,https://www.hebkx.cn/ — 官网首页页脚「石家庄市红旗大街南端汇学路2号（石家庄校区） 石家庄灵寿经济开发区工业路科纺大街（灵寿校区）」; https://www.hebkx.cn/index.php?c=category&id=58 — 「联系我们」，正文写「石家庄灵寿经济开发区人民东路（灵寿校区）」，与记录路名一致但无「灵寿县」; https://www.hebkx.cn/index.php?c=category&id=118 — 「公交路线」，只有「灵寿汽车站」「灵寿经济开发区」; https://www.hebkx.cn/jiuyezs — 招生栏目，地址以图片呈现无可读文字; https://www.hebkx.cn/index.php?c=show&id=559 — 电梯采购招标公告，正文无地址，仅页脚功能区地址; https://www.hebkx.cn/index.php?c=show&id=38 — 招生简章页 404; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=石家庄科技信息职业学院 — 全文检索 0 条; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=灵寿经济开发区 — 全文检索 0 条,2026-09-12
PROFILE2853_0,4113014047,石家庄经济职业学院,高职校区,河北省石家庄市北郊107国道与常山西路交叉口47号,河北省,石家庄市,RESOLVED,—,第二轮已取得可采来源,https://www.sjzjjxy.com/ → 页面仅标题，JS 渲染无地址; toutiao 搜索「石家庄经济职业学院 常山西路47号 属于哪个区」→ 仅城市吧地图 POI「常山西路47号石家庄经济(外事)学院」与联想词「桥西区」「灵寿区」，无权威来源; 正定县人民政府相关检索仅命中无关条目,2026-09-13
PROFILE1578_1,4113013593,石家庄铁道大学四方学院,西校区,河北省石家庄市中山路西北方大学园,河北省,石家庄市,HARD-BLOCKED,E 无权威来源,需要一条同时含「石家庄市某法定区」+「中山西路/中山路…北方大学园」的官方/政府文本。学校章程、简介、招生章程、采购公告、采购成交公告全部只写「中山路西北方大学园」不含区；一旦要用区，只能靠邮编(050228)、园区名(北方大学园)或地图POI，均属明令禁止的定区方式。,https://www.stdusfc.edu.cn/ — 官方首页，页脚仅「装院路甲一号 邮编051132」，无西校区、无区县; https://www.stdusfc.edu.cn/index.php/about-us-2/jj — 学院简介，只提两个校区无名称无地址; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=四方学院 — 中国政府采购网全文检索 0 条; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=北方大学园 — 全文检索 0 条; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=石家庄铁道大学四方学院 — 全文检索 0 条; Bing/Baidu/Sogou/360/DuckDuckGo/Yandex/searx — 全部被反爬拦截或返回与查询无关的缓存内容，无可用结果,2026-09-12
PROFILE1867_0,4135011502,福州职业技术大学,旗山校区,福建省福州市大学城联榕路8号,福建省,福州市,RESOLVED,—,第二轮已取得可采来源,https://www.fvti.cn/ （首页无任何实体地址）; https://www.fvti.cn/144/list.htm （“坐落于福州市大学城”，无区县）; https://www.fvti.cn/128/list.htm （“坐落于福州市大学城”，无区县）; http://www.fvti.cn/231/list.htm （页脚“福建省福州大学城联榕路8号”，无闽侯县）; 今日头条 https://so.toutiao.com/search?keyword=福州职业技术学院 联榕路8号 闽侯县 （仅第三方 fz.city8.com 写“闽侯县联榕路”，非官方）,2026-09-12
PROFILE1021_1,4135010393,福建中医药大学,屏山校区,福建省福州市五四路282号,福建省,福州市,RESOLVED,—,第二轮已取得可采来源,https://www.fjtcm.edu.cn/ → HTTP 200，提取到学校简介、学校位置、乘车路线等链接; https://www.fjtcm.edu.cn/1294/list.htm → HTTP 200，仅「福建省福州市闽侯上街邱阳路1号」; https://www.fjtcm.edu.cn/1339/list.htm（学校位置）→ HTTP 200，仅闽侯上街邱阳路1号; https://www.fjtcm.edu.cn/1340/list.htm（乘车路线）→ HTTP 200，提到「福建中医药大学屏山校区」但无门牌、无鼓楼区,2026-09-12
PROFILE1020_0,4135010392,福建医科大学,旗山校区,福建省福州市大学新区学府北路1号,福建省,福州市,RESOLVED,—,第二轮已取得可采来源,https://www.fjmu.edu.cn/ （首部“福建省福州市大学新区学府北路1号（350122）”，无闽侯县）; https://www.fjmu.edu.cn/9/list.htm （学校简介：同上，无闽侯县）; https://www.fjmu.edu.cn/zs/ 与 https://www.fjmu.edu.cn/zs/2023/0510/c4186a180740/page.htm （招生网及2023招生章程：仍只有“大学新区学府北路1号”，无闽侯县）; http://xxgk.fjmu.edu.cn/ （信息公开页“福建省福州市大学新区学府北路1号福建医科大学”，无闽侯县）; https://mp.weixin.qq.com/s/7brwv9NdXuOABUaihLCy5g （2026招生章程微信版：返回“环境异常”验证页，读不到）; 今日头条 https://so.toutiao.com/search?keyword=学府北路1号 闽侯县 （唯一含“闽侯县”的是福建工程学院旗山校区“学府南路69号”，非本校、非本路）,2026-09-12
PROFILE1630_0,4115013741,科尔沁艺术职业学院,办学地点（档案未命名）,内蒙古自治区通辽经济开发区辽河大街东段,内蒙古自治区,通辽市,RESOLVED,—,第二轮已取得可采来源,https://www.keqysxy.com.cn/ -> 200，页脚「学院地址：内蒙古通辽经济开发区辽河大街东段」，无区名; https://www.keqysxy.com.cn/about/63.html -> 200，章程「学院法定注册地为…经济技术开发区辽河大街」，无区名; https://www.keqysxy.com.cn/about/8.html -> 200，学院简介正文无地址; http://kfq.tongliao.gov.cn/ -> 200，开发区管委会门户，导航中开发区与科尔沁区并列，未写隶属,2026-09-12
PROFILE255_0,4133010349,绍兴大学,校本部,浙江省绍兴市环城西路508号,浙江省,绍兴市,HARD-BLOCKED,C 地址冲突,记录地址（环城西路508号）与学校官方地址（城南大道1077号/越城区）不一致，且环城西路508号在官方与政府来源中均无出处；不得用同校另一地址的区覆盖本条。,https://www.usx.edu.cn/ → HTTP 200，页脚「地址：绍兴市城南大道1077号」，无区名; https://zs.usx.edu.cn/info/1003/7101.htm → HTTP 200，原文「校本部：绍兴市越城区城南大道 1077 号。兰亭校区：绍兴市柯桥区兰亭街道。上虞校区：绍兴市上虞区东山路368号。」，无环城西路508号,2026-09-12
PROFILE1082_0,4151010639,绵阳师范学院,高新校区,四川省绵阳市高新区绵兴西路166号,四川省,绵阳市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,[分类:功能区无法律归属证据] 记录地址「高新区绵兴西路166号」中的「高新区（科技城直管区）」为功能区，非法定县级行政区；allowed_districts 中唯一可能对应的涪城区，没有任何政府来源与「绵兴西路166号」并列。绵阳市自然资源部门供地结果的「行政区」栏只列「四川省>绵阳市本级」、项目位置只写「永兴镇」；规划批前公示只写「位于绵阳高新区（科技城直管区）永兴镇」；涪城区政府发布的「涪城区（高新区片区）永兴镇…」征地文书是结构性并列、均不含绵兴西路；把「涪城区永兴镇绵兴西路166号」写全的只有商业地图（360地图），按红线不得作唯一依据。功能区名不得直译为法定区，故不可解。,https://www.mtc.edu.cn/ (curl) — 打开成功，原文「地址：四川省绵阳市高新区绵兴西路166号 邮编：621000」，全文无「涪城区」「游仙区」; https://zsw.mtc.edu.cn/ (curl) — HTTP 000 不可达; Toutiao 关键词「绵兴西路166号 涪城区」「绵阳师范学院高新校区 绵兴西路166号 属于哪个区」「绵阳高新区 永兴镇 涪城区 绵阳师范学院高新校区」「绵阳高新区属于哪个区 涪城区 托管」 — 「涪城区绵兴西路166号」只出现在相关搜索联想词，无官方页面原文,2026-09-12
PROFILE2519_0,4137013373,聊城大学东昌学院,办学地点（档案未命名）,山东省聊城市北外环路266号,山东省,聊城市,RESOLVED,—,第二轮已取得可采来源,https://www.lcudcc.edu.cn/ → 页脚“地址：山东省聊城市北外环路266号”（无区）; 聊城经济技术开发区管委会官网 → 仅功能区页面，无对该校的法定区表述; 头条检索“聊城大学东昌学院 北外环路266号 东昌府区 邮编”“聊城大学东昌学院 地址 东昌府区 北外环路266号 官网” → 东昌府区仅见于第三方/搜索建议,2026-09-12
PROFILE968_1,4144013810,肇庆医学院,新区校区,广东省肇庆市肇庆新区丰乐路12号,广东省,肇庆市,RESOLVED,—,第二轮已取得可采来源,https://www.zqmc.edu.cn/ — 新区校区地址「广东省肇庆市肇庆新区丰乐路12号」，无区县; https://sbc.zqmc.edu.cn/ — 采购公告「办公地址：广东省肇庆市肇庆新区丰乐路12号肇庆医学院行政楼5楼」; https://www.zhaoqing.gov.cn/ — 找到「鼎湖区、肇庆新区」并列文件; https://www.zhaoqing.gov.cn/xxgk/zcfg/szfwj/content/post_3252449.html — 鼎湖区、肇庆新区并列，未明示隶属; https://www.zhaoqing.gov.cn/xxgk/zcjd/snzc/content/post_3252453.html — 解读中无高要区; https://www.zqxq.gov.cn/ — getaddrinfo ENOTFOUND; https://so.toutiao.com/search?keyword=肇庆医学院新区校区丰乐路12号 — 无同句证据,2026-09-12
PROFILE2211_0,4132012809,苏州工业园区职业技术学院,办学地点（档案未命名）,江苏省苏州市工业园区独墅湖科教创新区若水路1号,江苏省,苏州市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,[分类:功能区无法律归属证据] 记录地址「工业园区独墅湖科教创新区若水路1号」中「苏州工业园区」为国家级经济技术开发区（功能区）、「独墅湖科教创新区」为园区内部功能区，二者均非法定县级行政区且均不在 allowed_districts 内。苏州市人民政府门户站内检索「若水路」结果为空（该路名只出现在交通、教育类信息中，且一律写作「苏州工业园区若水路1号」）；苏州市发改委备案通知书亦只写「建设地点：苏州工业园区若水路1号」。无任何政府来源把「若水路1号」归入吴中区/相城区/姑苏区等法定区，按红线禁止功能区→法定区推断，故不可解。,"https://www.ivt.edu.cn/｜学院简介/页脚""学院地址：苏州工业园区独墅湖科教创新区若水路1号""（功能区式）; http://www.sipac.gov.cn/search5/search/s?siteCode=3205900024&searchWord=若水路1号｜15条，法定区名0命中; http://www.sipac.gov.cn/search5/search/s?siteCode=3205900024&searchWord=独墅湖科教创新区｜1048条，抽样无法定区名; http://www.sipac.gov.cn/search5/search/s?siteCode=3205900024&searchWord=林泉街399号｜6条，法定区名0命中",2026-09-12
PROFILE1412_0,4132012685,苏州经贸职业技术学院,办学地点（档案未命名）,江苏省苏州市国际教育园北区学府路287号,江苏省,苏州市,RESOLVED,—,第二轮已取得可采来源,"http://www.snd.gov.cn/hqqrmzf/gxqbmwj/201805/7d381388e5a041d29d208ce67fad1b24.shtml｜苏虎人社〔2018〕53号，地址句含""学府路287号""，发文机关为苏州市虎丘区人社局（最强线索）; http://www.snd.gov.cn/hqqrmzf/dazhuanyx/201506/79a5ce2d7e594e709ce8ee961a2fe8b0.shtml｜虎丘区政府""大专院校""一览表，逐字列苏州经贸职业技术学院 + 苏州国际教育园北区学府路287号; http://www.snd.gov.cn/hqqrmzf/gxqbmwj/201511/c4129996f1f349b494468baf7b2541ab.shtml｜《关于认定高新区大学生创业基地的通知》苏高新人社〔2015〕63号，落款苏州高新区人社局/苏州市虎丘区人社局，认定苏州经贸职业技术学院（无地址）; https://www.szjm.edu.cn/ 与 https://zs.szjm.edu.cn｜校方招生章程""学校办学地址：苏州市国际教育园北区学府路287号""（功能区式）; http://www.snd.gov.cn/search5/search/s?siteCode=3205050028｜关键词""学府路287号""""现代服务业产教园""""苏州经贸职业技术学院""（46条）检索，未见规划/选址文书",2026-09-12
PROFILE627_0,4113010101,衡水学院,校本部,河北省衡水市和平西路1088号,河北省,衡水市,RESOLVED,—,第二轮已取得可采来源,https://zhaosheng.hsnc.edu.cn/info/1023/1366.htm → 200，招生章程「桃城校区：河北省衡水市和平西路1088号」，无「桃城区」字样; https://zhaosheng.hsnc.edu.cn/xyzy1/lxwm.htm → 200，「学校地址：河北省衡水市和平西路1088号」，无区名; https://ztb.hsnc.edu.cn/info/1034/6717.htm、6716.htm、6715.htm（中标/更正公告）→ 200，采购人均写「衡水市和平西路1088号」；文中「桃城区」只出现在采购代理机构地址，非本校; https://www.hsnc.edu.cn/xxgk.htm、https://www.hsnc.edu.cn/index.htm → 200，页脚「地址：河北省衡水市和平西路1088号」，无区名; 站内检索 search.jsp / ssjg.jsp（hsnc.edu.cn、ztb.hsnc.edu.cn）→ 404，索引不可用; Toutiao 搜索「和平西路1088号 桃城区」「衡水学院 桃城区 政府」→ 仅城市吧/幸福里/邮编库等第三方,2026-09-13
PROFILE627_1,4113010101,衡水学院,滨湖校区,衡水市滨湖新区龙腾路1999号,河北省,衡水市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,记录地址「衡水市滨湖新区龙腾路1999号」中的「滨湖新区」是功能区，校方《衡水学院2026年全日制普通本科招生章程》第二条只逐字写「滨湖校区：河北省衡水市龙腾路1999号」，未写桃城区/冀州区。本轮穷尽衡水市政府门户（hanweb jrobot）智能检索：「龙腾路1999号」全文 0 条；「龙腾路」仅有 2023 年马拉松交通管制等无关页，无任何政府页把该路与法定区同句；「衡水学院滨湖校区」命中的均为领导调研/重点项目新闻（art_46_513838、art_46_319330 等），仅以并列罗列方式出现「桃城区、冀州区、衡水高新区」等区名，属「新闻罗列」而非「门牌+法定区同句」，按红线不得据,http://zhaosheng.hsnc.edu.cn/ — 招生网首页，仅有电话邮箱，无地址; http://zhaosheng.hsnc.edu.cn/info/1023/1366.htm — 2026年全日制普通本科招生章程第二条，「滨湖校区：河北省衡水市龙腾路1999号」，无法定区; https://www.hsnc.edu.cn/ 与 https://www.hsnc.edu.cn/wzsy.htm — 官网首页，页脚「河北省衡水市和平西路1088号」，无滨湖校区; http://search.ccgp.gov.cn/bxsearch?searchtype=1&...kw=衡水学院滨湖校区&timeType=5 — 13 条滨湖校区采购公告，采购人地址均为和平西路1088号; http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202608/t20260805_27078207.htm — 滨湖校区机房建设中标公告，含区地址只有中标供应商的「桃城区人民西路」; http://search.ccgp.gov.cn/bxsearch?searchtype=2&...kw=龙腾路1999号 — 全文检索 0 条,2026-09-12
PROFILE1343_0,4132016403,西交利物浦大学,校本部,江苏省苏州市苏州工业园区独墅湖科教创新区仁爱路111号,江苏省,苏州市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,记录地址「江苏省苏州市苏州工业园区独墅湖科教创新区仁爱路111号」为功能区口径。校方官网 https://www.xjtlu.edu.cn/zh/about/contact 逐字仅「地址：江苏省苏州市工业园区独墅湖科教创新区仁爱路111号 邮编：215123」；上一轮站内爬取 40 页检索法定区名 0 命中，本轮无新增校方页面。政府侧：苏州工业园区管委会 sipac.gov.cn 站内搜索为开普云 JS 异步（/search5/html/searchResult.html，页面仅返回模板与 siteCode 占位，检索结果由脚本拉取），未能取得以「仁爱路111号」为键的服务器渲染结果；苏州市吴,https://www.xjtlu.edu.cn/zh/about/contact → 200，逐字「地址：江苏省苏州市工业园区独墅湖科教创新区仁爱路111号 邮编：215123」（仅功能区）; 对 www.xjtlu.edu.cn 站内爬取 40 页，检索「吴中区」「虎丘区」→ 0 命中; http://www.sipac.gov.cn/search5/html/searchResult.html?searchWord=仁爱路111号 → 200 但「您访问过于频繁」且结果为 JS 异步; http://www.suzhou.gov.cn/ 、http://ggzy.suzhou.gov.cn/ → 200 但站内搜索为 JS/SPA（/search/index.html、searchinput_index 均由脚本处理）; http://zrzyj.suzhou.gov.cn/ → 000 不可达; https://www.sogou.com/web 、so.toutiao.com 、m.so.com 、baidu、bing、yandex → 验证码/反爬/无结果,2026-09-12
PROFILE480_0,4162010742,西北民族大学,西北新村校区,甘肃省兰州市西北新村1号,甘肃省,兰州市,RESOLVED,—,第二轮已取得可采来源,https://www.xbmu.edu.cn/ → HTTP 200，页脚「地址：甘肃省兰州市西北新村1号　邮编：730030」，另有「西北新村校区大礼堂」，无区名; https://www.xbmu.edu.cn/xxgk/xxjs.htm → HTTP 200，学校简介+页脚，无区名; https://www.xbmu.edu.cn/zsjy/zsgz.htm → HTTP 200，仅页脚门牌; https://zs.xbmu.edu.cn/ → 连接失败（DNS/连接不可达）,2026-09-12
PROFILE245_3,4151010623,西华大学,宜宾校区,四川省宜宾市临港经济技术开发区大学城路三段1号,四川省,宜宾市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,记录地址「四川省宜宾市临港经济技术开发区大学城路三段1号」由功能区「临港经济技术开发区」「大学城」构成。校方侧：西华大学官网页脚仅成都本部地址；宜宾校区站点 yb.xhu.edu.cn 直连 000 不可达，本轮复测仍不可达。政府侧：翠屏区政府站内检索为 Inspur IRS 前端 SPA（https://www.cuiping.gov.cn/irs-c-web/search.html?tenantId=7005&code=18808a495c2&searchWord=大学城路三段 返回 395KB 模板页，正文为「加载中」，检索结果由 JS 拉取），页面内未暴露可直调的服务器端检索接口；宜宾,https://www.xhu.edu.cn/ (WebFetch) — 打开成功，页脚仅「地址：中国·四川·成都市 西华大学(610039)」，无宜宾校区地址; https://yb.xhu.edu.cn/ (curl) — 连接失败（HTTP 000），无法直读宜宾校区站点; Toutiao 关键词「西华大学宜宾校区 大学城路三段1号」「西华大学宜宾校区 地址 翠屏区」 — 只得「宜宾市三江新区大学城」片段，功能区; Toutiao 关键词「宜宾市翠屏区临港经济技术开发区大学城路三段」 — 无命中,2026-09-12
PROFILE51_3,4151010613,西南交通大学,成都东部（国际）校区,四川省成都市东部新区林栖大道三岔TOD区域,四川省,成都市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,西南交通大学官网页脚逐字「东部（国际）校区地址：中国四川省成都市东部新区林栖大道88号，641419」——一是只写功能区「东部新区」，未写简阳市等 allowed_districts 中任何法定区；二是来源门牌「林栖大道88号」与记录地址「林栖大道三岔TOD区域」不一致（记录无门牌，来源为88号），故连 Level-3 的「同址门牌」挂钩也不成立，只能寄望于政府侧「林栖大道」+「简阳市」同句。本轮尝试：简阳市政府域名 www.jianyang.gov.cn 与 jianyang.gov.cn 均 DNS 解析失败（getaddrinfo failed），站点不可达；成都市人民政府 chengd,https://www.swjtu.edu.cn/ (WebFetch) — 打开成功，页脚四条地址原文，东部校区仅「东部新区林栖大道88号」，无「简阳市」; Toutiao 关键词「西南交通大学东部国际校区 林栖大道 简阳市三岔」「西南交通大学东部新区校区 林栖大道 属于简阳市吗」「西南交通大学东部校区 项目 简阳 建设地点 公示 环评」 — 只得携程攻略/抖音百科/高三网等第三方，无官方项目公示或政府原文,2026-09-12
PROFILE180_0,4150010652,西南政法大学,两江校区,重庆市两江新区宝圣大道301号,重庆市,重庆市,RESOLVED,—,第二轮已取得可采来源,https://appa.swupl.edu.cn/（HTTP 412 + JS 挑战，正文不可读）; https://rsc.swupl.edu.cn/zxns/、https://itc.swupl.edu.cn/index.htm（同被 412 拦截）; https://www.swupl.edu.cn/pub/xzzt/XinXiGongKai/...（信息公开报告，同 412）; http://archive.org/wayback/available?url=appa.swupl.edu.cn（连接超时，不可用）,2026-09-12
PROFILE330_1,4161010698,西安交通大学,雁塔校区,西安市朱雀大街205号,陕西省,西安市,RESOLVED,—,第二轮已取得可采来源,http://www.yanta.gov.cn/search.html?...&keywords=西安交通大学雁塔校区 → 200，命中区教育局《2026年雁塔区幼儿园秋季招生信息一览表》含「西安交通大学医学 校区 幼儿园 西安 市雁塔区朱雀大街207号」; http://www.yanta.gov.cn/xxgk/zdxxgk/jyjxly/jydd/2093244343777800194.html（2026年雁塔区幼儿园一览表）→ 200，逐字读到「西安交通大学医学校区幼儿园 西安市雁塔区朱雀大街207号」; https://www.xjtu.edu.cn/jdgk/jdjj.htm → 200，仅「学校现有兴庆、雁塔、曲江和中国西部科技创新港 4 个校区」；页脚「地址：陕西省西安市咸宁西路28号」，雁塔校区无区名; https://gaokao.chsi.com.cn（阳光高考）→ HTTP 412 WAF，无法读取,2026-09-12
PROFILE383_1,4161011400,西安培华学院,高新校区,陕西省西安市高新区白沙路南段2号,陕西省,西安市,RESOLVED,—,第二轮已取得可采来源,https://www.peihua.cn/ (curl 200，页脚高新校区只写功能区，门牌逐字一致); toutiao 检索「西安培华学院高新校区 白沙路」：仅第三方线索，无法定区,2026-09-12
PROFILE2244_1,4161013947,西安职业技术学院,辛家庙校区,陕西省西安市太元路99号,陕西省,西安市,RESOLVED,—,第二轮已取得可采来源,https://www.weiyang.gov.cn/search.html?tab=all&sortType=time&scope=title%2CresourceSummary%2CresourceContent&keywords=太元路 → 200，命中「陕西省西安市未央区太元路59号西安职业技术学院辛家庙校区5号楼四单元一层整层」; https://www.weiyang.gov.cn/zwgk/qzqd/spjgxx/2074759552609341441.html → 200，逐字复核该句（未央区数据和行政审批服务局 核发《诊所备案凭证》公示，2026-07-08）; https://www.xzyedu.com.cn/xygk/lxfs.htm → 上一轮 200，仅「学校地址：陕西省西安市雁塔区鱼斗路251号(西三环南段)」与辛家庙校区咨询电话，无太元路99号及区名,2026-09-12
PROFILE364_4,4154010694,西藏大学,教育城校区,西藏自治区拉萨市教育城,西藏自治区,拉萨市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,独立裁决驳回：本条地址无路名无门牌，唯一的锚是与校区名同形的功能区通名「教育城」，属同形词误配，且用地址里的词去证明地址构成循环论证。该 2017 年页面「西藏大学」0 次、「校区」0 次、逐字「拉萨市教育城」0 次；该校区 2024 年 11 月才奠基、2026 年仍在中期建设阶段，2017 年的文章在时间上不可能是它的选址证据。【附注：d=城关区 经多重独立政府文书（食药监通告把教育城写为「拉萨市城关区蔡公堂乡教育城学府路」等）表明**事实上大概率正确**，本条的结论可能对，但本条引证不合格——解锁条件：把该在建校区接到城关区的用地预审/规划许可/选址公示，或区划公告。】,https://www.utibet.edu.cn/ （只剩域名更换公告，无校区地址）; https://www.xzu.edu.cn/ 与 https://www.xzu.edu.cn/xxgk/xxjj.htm、/xxgk.htm、/xygk/xxjj.htm （首页为模板占位符，概况页均 404）; https://zjc.utibet.edu.cn/ （页脚“西藏自治区拉萨市城关区江苏路36号”，系他校区，无教育城）; https://www.lasa.gov.cn/lasa/yxls/yx.shtml （拉萨市“印象·行政区划”：下辖城关区等8县区+经开区/柳梧新区/文创园区，无教育城归属）; http://www.cgq.gov.cn/ 与 http://www.cgq.gov.cn/cgqrmzf/xzqh/202001/c398ea9f0aa14e4a97521561e09aab77.shtml （城关区辖12街道含蔡公堂街道，但无“教育城”）; 搜狗 https://www.sogou.com/web?query=西藏大学 教育城校区 城关区 （得第三方同济设计四院“位于拉萨市城关区东南侧”及城关区政务网转载标题，均非可得原文的官方桥梁）; 今日头条 https://so.toutiao.com/search?keyword=教育城 拉萨 城关区 （结果区被截断，无可引用原文）,2026-09-13
